Time,Sample,Phase
6320, -0.745017, 0.866674
6321, -0.743113, 0.867128
6322, -0.741204, 0.867581
6323, -0.739288, 0.868035
6324, -0.737366, 0.868488
6325, -0.735438, 0.868942
6326, -0.733504, 0.869395
6327, -0.731564, 0.869849
6328, -0.729618, 0.870302
6329, -0.727667, 0.870756
6330, -0.725709, 0.871209
6331, -0.723746, 0.871663
6332, -0.721776, 0.872117
6333, -0.719801, 0.87257
6334, -0.71782, 0.873024
6335, -0.715833, 0.873477
6336, -0.71384, 0.873931
6337, -0.711842, 0.874384
6338, -0.709838, 0.874838
6339, -0.707828, 0.875291
6340, -0.705812, 0.875745
6341, -0.70379, 0.876198
6342, -0.701763, 0.876652
6343, -0.69973, 0.877105
6344, -0.697691, 0.877559
6345, -0.695647, 0.878012
6346, -0.693597, 0.878466
6347, -0.691541, 0.878919
6348, -0.68948, 0.879373
6349, -0.687414, 0.879827
6350, -0.685341, 0.88028
6351, -0.683263, 0.880734
6352, -0.68118, 0.881187
6353, -0.679091, 0.881641
6354, -0.676996, 0.882094
6355, -0.674896, 0.882548
6356, -0.672791, 0.883001
6357, -0.67068, 0.883455
6358, -0.668563, 0.883908
6359, -0.666441, 0.884362
6360, -0.664314, 0.884815
6361, -0.662181, 0.885269
6362, -0.660043, 0.885722
6363, -0.6579, 0.886176
6364, -0.655751, 0.88663
6365, -0.653597, 0.887083
6366, -0.651438, 0.887537
6367, -0.649273, 0.88799
6368, -0.647103, 0.888444
6369, -0.644928, 0.888897
6370, -0.642748, 0.889351
6371, -0.640562, 0.889804
6372, -0.638371, 0.890258
6373, -0.636175, 0.890711
6374, -0.633974, 0.891165
6375, -0.631768, 0.891618
6376, -0.629556, 0.892072
6377, -0.62734, 0.892525
6378, -0.625118, 0.892979
6379, -0.622891, 0.893432
6380, -0.620659, 0.893886
6381, -0.618423, 0.89434
6382, -0.616181, 0.894793
6383, -0.613934, 0.895247
6384, -0.611682, 0.8957
6385, -0.609425, 0.896154
6386, -0.607163, 0.896607
6387, -0.604897, 0.897061
6388, -0.602625, 0.897514
6389, -0.600348, 0.897968
6390, -0.598067, 0.898421
6391, -0.595781, 0.898875
6392, -0.59349, 0.899328
6393, -0.591194, 0.899782
6394, -0.588893, 0.900235
6395, -0.586588, 0.900689
6396, -0.584277, 0.901143
6397, -0.581962, 0.901596
6398, -0.579643, 0.90205
6399, -0.577318, 0.902503
6400, -0.574989, 0.902957
6401, -0.572655, 0.90341
6402, -0.570317, 0.903864
6403, -0.567974, 0.904317
6404, -0.565626, 0.904771
6405, -0.563274, 0.905224
6406, -0.560917, 0.905678
6407, -0.558556, 0.906131
6408, -0.55619, 0.906585
6409, -0.553819, 0.907038
6410, -0.551444, 0.907492
6411, -0.549065, 0.907946
6412, -0.546681, 0.908399
6413, -0.544293, 0.908853
6414, -0.5419, 0.909306
6415, -0.539503, 0.90976
6416, -0.537101, 0.910213
6417, -0.534695, 0.910667
6418, -0.532285, 0.91112
6419, -0.529871, 0.911574
6420, -0.527452, 0.912027
6421, -0.525029, 0.912481
6422, -0.522601, 0.912934
6423, -0.52017, 0.913388
6424, -0.517734, 0.913841
6425, -0.515294, 0.914295
6426, -0.512849, 0.914748
6427, -0.510401, 0.915202
6428, -0.507948, 0.915656
6429, -0.505492, 0.916109
6430, -0.503031, 0.916563
6431, -0.500566, 0.917016
6432, -0.498097, 0.91747
6433, -0.495624, 0.917923
6434, -0.493147, 0.918377
6435, -0.490666, 0.91883
6436, -0.488181, 0.919284
6437, -0.485692, 0.919737
6438, -0.483199, 0.920191
6439, -0.480702, 0.920644
6440, -0.478202, 0.921098
6441, -0.475697, 0.921551
6442, -0.473189, 0.922005
6443, -0.470676, 0.922459
6444, -0.46816, 0.922912
6445, -0.46564, 0.923366
6446, -0.463116, 0.923819
6447, -0.460589, 0.924273
6448, -0.458058, 0.924726
6449, -0.455523, 0.92518
6450, -0.452984, 0.925633
6451, -0.450442, 0.926087
6452, -0.447896, 0.92654
6453, -0.445346, 0.926994
6454, -0.442793, 0.927447
6455, -0.440236, 0.927901
6456, -0.437676, 0.928354
6457, -0.435112, 0.928808
6458, -0.432544, 0.929262
6459, -0.429973, 0.929715
6460, -0.427399, 0.930169
6461, -0.424821, 0.930622
6462, -0.422239, 0.931076
6463, -0.419654, 0.931529
6464, -0.417066, 0.931983
6465, -0.414475, 0.932436
6466, -0.41188, 0.93289
6467, -0.409281, 0.933343
6468, -0.406679, 0.933797
6469, -0.404074, 0.93425
6470, -0.401466, 0.934704
6471, -0.398855, 0.935157
6472, -0.39624, 0.935611
6473, -0.393622, 0.936064
6474, -0.391001, 0.936518
6475, -0.388376, 0.936972
6476, -0.385749, 0.937425
6477, -0.383118, 0.937879
6478, -0.380485, 0.938332
6479, -0.377848, 0.938786
6480, -0.375208, 0.939239
6481, -0.372565, 0.939693
6482, -0.369919, 0.940146
6483, -0.36727, 0.9406
6484, -0.364618, 0.941053
6485, -0.361963, 0.941507
6486, -0.359305, 0.94196
6487, -0.356644, 0.942414
6488, -0.353981, 0.942867
6489, -0.351314, 0.943321
6490, -0.348645, 0.943775
6491, -0.345973, 0.944228
6492, -0.343297, 0.944682
6493, -0.34062, 0.945135
6494, -0.337939, 0.945589
6495, -0.335256, 0.946042
6496, -0.33257, 0.946496
6497, -0.329881, 0.946949
6498, -0.327189, 0.947403
6499, -0.324495, 0.947856
6500, -0.321799, 0.94831
6501, -0.319099, 0.948763
6502, -0.316397, 0.949217
6503, -0.313693, 0.94967
6504, -0.310986, 0.950124
6505, -0.308276, 0.950577
6506, -0.305564, 0.951031
6507, -0.302849, 0.951485
6508, -0.300132, 0.951938
6509, -0.297413, 0.952392
6510, -0.294691, 0.952845
6511, -0.291967, 0.953299
6512, -0.28924, 0.953752
6513, -0.286511, 0.954206
6514, -0.28378, 0.954659
6515, -0.281046, 0.955113
6516, -0.27831, 0.955566
6517, -0.275572, 0.95602
6518, -0.272832, 0.956473
6519, -0.270089, 0.956927
6520, -0.267344, 0.95738
6521, -0.264597, 0.957834
6522, -0.261848, 0.958288
6523, -0.259097, 0.958741
6524, -0.256344, 0.959195
6525, -0.253588, 0.959648
6526, -0.250831, 0.960102
6527, -0.248071, 0.960555
6528, -0.24531, 0.961009
6529, -0.242546, 0.961462
6530, -0.239781, 0.961916
6531, -0.237013, 0.962369
6532, -0.234244, 0.962823
6533, -0.231472, 0.963276
6534, -0.228699, 0.96373
6535, -0.225924, 0.964183
6536, -0.223147, 0.964637
6537, -0.220369, 0.965091
6538, -0.217588, 0.965544
6539, -0.214806, 0.965998
6540, -0.212022, 0.966451
6541, -0.209236, 0.966905
6542, -0.206449, 0.967358
6543, -0.20366, 0.967812
6544, -0.200869, 0.968265
6545, -0.198077, 0.968719
6546, -0.195283, 0.969172
6547, -0.192487, 0.969626
6548, -0.18969, 0.970079
6549, -0.186891, 0.970533
6550, -0.184091, 0.970986
6551, -0.18129, 0.97144
6552, -0.178486, 0.971893
6553, -0.175682, 0.972347
6554, -0.172876, 0.972801
6555, -0.170068, 0.973254
6556, -0.16726, 0.973708
6557, -0.16445, 0.974161
6558, -0.161638, 0.974615
6559, -0.158825, 0.975068
6560, -0.156011, 0.975522
6561, -0.153196, 0.975975
6562, -0.150379, 0.976429
6563, -0.147561, 0.976882
6564, -0.144742, 0.977336
6565, -0.141922, 0.977789
6566, -0.139101, 0.978243
6567, -0.136278, 0.978696
6568, -0.133455, 0.97915
6569, -0.13063, 0.979604
6570, -0.127804, 0.980057
6571, -0.124978, 0.980511
6572, -0.12215, 0.980964
6573, -0.119321, 0.981418
6574, -0.116491, 0.981871
6575, -0.113661, 0.982325
6576, -0.110829, 0.982778
6577, -0.107996, 0.983232
6578, -0.105163, 0.983685
6579, -0.102329, 0.984139
6580, -0.0994937, 0.984592
6581, -0.0966578, 0.985046
6582, -0.0938211, 0.985499
6583, -0.0909837, 0.985953
6584, -0.0881455, 0.986407
6585, -0.0853066, 0.98686
6586, -0.0824671, 0.987314
6587, -0.0796268, 0.987767
6588, -0.0767859, 0.988221
6589, -0.0739444, 0.988674
6590, -0.0711023, 0.989128
6591, -0.0682596, 0.989581
6592, -0.0654163, 0.990035
6593, -0.0625726, 0.990488
6594, -0.0597283, 0.990942
6595, -0.0568835, 0.991395
6596, -0.0540382, 0.991849
6597, -0.0511926, 0.992302
6598, -0.0483465, 0.992756
6599, -0.0455, 0.993209
6600, -0.0426531, 0.993663
6601, -0.0398059, 0.994117
6602, -0.0369584, 0.99457
6603, -0.0341106, 0.995024
6604, -0.0312625, 0.995477
6605, -0.0284141, 0.995931
6606, -0.0255656, 0.996384
6607, -0.0227168, 0.996838
6608, -0.0198678, 0.997291
6609, -0.0170186, 0.997745
6610, -0.0141694, 0.998198
6611, -0.01132, 0.998652
6612, -0.0084705, 0.999105
6613, -0.00562095, 0.999559
6614, -0.00277135, 0
6615, 0, 0.000453515
6616, 0.00284951, 0.000907029
6617, 0.005699, 0.00136054
6618, 0.00854845, 0.00181406
6619, 0.0113978, 0.00226757
6620, 0.0142471, 0.00272109
6621, 0.0170963, 0.0031746
6622, 0.0199453, 0.00362812
6623, 0.0227942, 0.00408163
6624, 0.0256428, 0.00453515
6625, 0.0284913, 0.00498866
6626, 0.0313396, 0.00544218
6627, 0.0341875, 0.00589569
6628, 0.0370353, 0.00634921
6629, 0.0398827, 0.00680272
6630, 0.0427298, 0.00725624
6631, 0.0455765, 0.00770975
6632, 0.0484229, 0.00816327
6633, 0.0512688, 0.00861678
6634, 0.0541144, 0.0090703
6635, 0.0569595, 0.00952381
6636, 0.0598042, 0.00997733
6637, 0.0626483, 0.0104308
6638, 0.065492, 0.0108844
6639, 0.0683351, 0.0113379
6640, 0.0711777, 0.0117914
6641, 0.0740197, 0.0122449
6642, 0.0768611, 0.0126984
6643, 0.0797019, 0.0131519
6644, 0.082542, 0.0136054
6645, 0.0853815, 0.014059
6646, 0.0882202, 0.0145125
6647, 0.0910583, 0.014966
6648, 0.0938956, 0.0154195
6649, 0.0967321, 0.015873
6650, 0.0995679, 0.0163265
6651, 0.102403, 0.0167801
6652, 0.105237, 0.0172336
6653, 0.10807, 0.0176871
6654, 0.110903, 0.0181406
6655, 0.113734, 0.0185941
6656, 0.116565, 0.0190476
6657, 0.119394, 0.0195011
6658, 0.122223, 0.0199547
6659, 0.125051, 0.0204082
6660, 0.127877, 0.0208617
6661, 0.130703, 0.0213152
6662, 0.133527, 0.0217687
6663, 0.136351, 0.0222222
6664, 0.139173, 0.0226757
6665, 0.141994, 0.0231293
6666, 0.144814, 0.0235828
6667, 0.147633, 0.0240363
6668, 0.150451, 0.0244898
6669, 0.153268, 0.0249433
6670, 0.156083, 0.0253968
6671, 0.158897, 0.0258504
6672, 0.161709, 0.0263039
6673, 0.164521, 0.0267574
6674, 0.167331, 0.0272109
6675, 0.170139, 0.0276644
6676, 0.172947, 0.0281179
6677, 0.175753, 0.0285714
6678, 0.178557, 0.029025
6679, 0.18136, 0.0294785
6680, 0.184161, 0.029932
6681, 0.186962, 0.0303855
6682, 0.18976, 0.030839
6683, 0.192557, 0.0312925
6684, 0.195352, 0.031746
6685, 0.198146, 0.0321996
6686, 0.200938, 0.0326531
6687, 0.203729, 0.0331066
6688, 0.206518, 0.0335601
6689, 0.209305, 0.0340136
6690, 0.212091, 0.0344671
6691, 0.214874, 0.0349206
6692, 0.217657, 0.0353741
6693, 0.220437, 0.0358277
6694, 0.223215, 0.0362812
6695, 0.225992, 0.0367347
6696, 0.228767, 0.0371882
6697, 0.23154, 0.0376417
6698, 0.234311, 0.0380952
6699, 0.23708, 0.0385487
6700, 0.239848, 0.0390023
6701, 0.242613, 0.0394558
6702, 0.245376, 0.0399093
6703, 0.248138, 0.0403628
6704, 0.250897, 0.0408163
6705, 0.253654, 0.0412698
6706, 0.25641, 0.0417233
6707, 0.259163, 0.0421768
6708, 0.261914, 0.0426304
6709, 0.264663, 0.0430839
6710, 0.26741, 0.0435374
6711, 0.270154, 0.0439909
6712, 0.272897, 0.0444444
6713, 0.275637, 0.0448979
6714, 0.278375, 0.0453514
6715, 0.281111, 0.045805
6716, 0.283844, 0.0462585
6717, 0.286575, 0.046712
6718, 0.289304, 0.0471655
6719, 0.292031, 0.047619
6720, 0.294755, 0.0480725
6721, 0.297477, 0.048526
6722, 0.300196, 0.0489795
6723, 0.302913, 0.0494331
6724, 0.305627, 0.0498866
6725, 0.308339, 0.0503401
6726, 0.311049, 0.0507936
6727, 0.313755, 0.0512471
6728, 0.31646, 0.0517006
6729, 0.319162, 0.0521541
6730, 0.321861, 0.0526076
6731, 0.324557, 0.0530612
6732, 0.327251, 0.0535147
6733, 0.329942, 0.0539682
6734, 0.332631, 0.0544217
6735, 0.335317, 0.0548752
6736, 0.338, 0.0553287
6737, 0.340681, 0.0557822
6738, 0.343358, 0.0562358
6739, 0.346033, 0.0566893
6740, 0.348705, 0.0571428
6741, 0.351374, 0.0575963
6742, 0.354041, 0.0580498
6743, 0.356704, 0.0585033
6744, 0.359365, 0.0589568
6745, 0.362023, 0.0594103
6746, 0.364677, 0.0598639
6747, 0.367329, 0.0603174
6748, 0.369978, 0.0607709
6749, 0.372624, 0.0612244
6750, 0.375266, 0.0616779
6751, 0.377906, 0.0621314
6752, 0.380543, 0.0625849
6753, 0.383176, 0.0630385
6754, 0.385807, 0.063492
6755, 0.388434, 0.0639455
6756, 0.391058, 0.064399
6757, 0.393679, 0.0648525
6758, 0.396297, 0.065306
6759, 0.398912, 0.0657596
6760, 0.401523, 0.0662131
6761, 0.404131, 0.0666666
6762, 0.406736, 0.0671201
6763, 0.409338, 0.0675736
6764, 0.411936, 0.0680271
6765, 0.414531, 0.0684807
6766, 0.417122, 0.0689342
6767, 0.41971, 0.0693877
6768, 0.422295, 0.0698412
6769, 0.424876, 0.0702947
6770, 0.427454, 0.0707482
6771, 0.430028, 0.0712018
6772, 0.432599, 0.0716553
6773, 0.435167, 0.0721088
6774, 0.43773, 0.0725623
6775, 0.440291, 0.0730158
6776, 0.442847, 0.0734693
6777, 0.4454, 0.0739229
6778, 0.44795, 0.0743764
6779, 0.450496, 0.0748299
6780, 0.453038, 0.0752834
6781, 0.455576, 0.0757369
6782, 0.458111, 0.0761904
6783, 0.460642, 0.076644
6784, 0.46317, 0.0770975
6785, 0.465693, 0.077551
6786, 0.468213, 0.0780045
6787, 0.470729, 0.078458
6788, 0.473241, 0.0789115
6789, 0.475749, 0.0793651
6790, 0.478254, 0.0798186
6791, 0.480754, 0.0802721
6792, 0.483251, 0.0807256
6793, 0.485744, 0.0811791
6794, 0.488233, 0.0816326
6795, 0.490718, 0.0820862
6796, 0.493198, 0.0825397
6797, 0.495675, 0.0829932
6798, 0.498148, 0.0834467
6799, 0.500617, 0.0839002
6800, 0.503082, 0.0843537
6801, 0.505542, 0.0848073
6802, 0.507999, 0.0852608
6803, 0.510451, 0.0857143
6804, 0.512899, 0.0861678
6805, 0.515343, 0.0866213
6806, 0.517783, 0.0870748
6807, 0.520219, 0.0875284
6808, 0.52265, 0.0879819
6809, 0.525078, 0.0884354
6810, 0.527501, 0.0888889
6811, 0.529919, 0.0893424
6812, 0.532334, 0.0897959
6813, 0.534744, 0.0902495
6814, 0.53715, 0.090703
6815, 0.539551, 0.0911565
6816, 0.541948, 0.09161
6817, 0.54434, 0.0920635
6818, 0.546729, 0.092517
6819, 0.549112, 0.0929706
6820, 0.551492, 0.0934241
6821, 0.553866, 0.0938776
6822, 0.556237, 0.0943311
6823, 0.558602, 0.0947846
6824, 0.560964, 0.0952381
6825, 0.56332, 0.0956917
6826, 0.565672, 0.0961452
6827, 0.56802, 0.0965987
6828, 0.570363, 0.0970522
6829, 0.572701, 0.0975057
6830, 0.575035, 0.0979593
6831, 0.577364, 0.0984128
6832, 0.579688, 0.0988663
6833, 0.582007, 0.0993198
6834, 0.584322, 0.0997733
6835, 0.586632, 0.100227
6836, 0.588938, 0.10068
6837, 0.591238, 0.101134
6838, 0.593534, 0.101587
6839, 0.595825, 0.102041
6840, 0.598111, 0.102494
6841, 0.600392, 0.102948
6842, 0.602669, 0.103401
6843, 0.60494, 0.103855
6844, 0.607207, 0.104308
6845, 0.609468, 0.104762
6846, 0.611725, 0.105216
6847, 0.613976, 0.105669
6848, 0.616223, 0.106123
6849, 0.618465, 0.106576
6850, 0.620702, 0.10703
6851, 0.622933, 0.107483
6852, 0.62516, 0.107937
6853, 0.627381, 0.10839
6854, 0.629598, 0.108844
6855, 0.631809, 0.109297
6856, 0.634015, 0.109751
6857, 0.636216, 0.110204
6858, 0.638412, 0.110658
6859, 0.640603, 0.111111
6860, 0.642788, 0.111565
6861, 0.644968, 0.112018
6862, 0.647143, 0.112472
6863, 0.649313, 0.112925
6864, 0.651478, 0.113379
6865, 0.653637, 0.113832
6866, 0.655791, 0.114286
6867, 0.657939, 0.114739
6868, 0.660083, 0.115193
6869, 0.66222, 0.115646
6870, 0.664353, 0.1161
6871, 0.66648, 0.116553
6872, 0.668602, 0.117007
6873, 0.670718, 0.11746
6874, 0.672829, 0.117914
6875, 0.674934, 0.118368
6876, 0.677034, 0.118821
6877, 0.679128, 0.119275
6878, 0.681217, 0.119728
6879, 0.683301, 0.120182
6880, 0.685378, 0.120635
6881, 0.687451, 0.121089
6882, 0.689517, 0.121542
6883, 0.691578, 0.121996
6884, 0.693634, 0.122449
6885, 0.695683, 0.122903
6886, 0.697728, 0.123356
6887, 0.699766, 0.12381
6888, 0.701799, 0.124263
6889, 0.703826, 0.124717
6890, 0.705847, 0.12517
6891, 0.707863, 0.125624
6892, 0.709873, 0.126077
6893, 0.711877, 0.126531
6894, 0.713875, 0.126984
6895, 0.715868, 0.127438
6896, 0.717854, 0.127891
6897, 0.719835, 0.128345
6898, 0.72181, 0.128798
6899, 0.72378, 0.129252
6900, 0.725743, 0.129705
6901, 0.7277, 0.130159
6902, 0.729652, 0.130612
6903, 0.731597, 0.131066
6904, 0.733537, 0.131519
6905, 0.735471, 0.131973
6906, 0.737399, 0.132427
6907, 0.73932, 0.13288
6908, 0.741236, 0.133334
6909, 0.743146, 0.133787
6910, 0.745049, 0.134241
6911, 0.746947, 0.134694
6912, 0.748839, 0.135148
6913, 0.750724, 0.135601
6914, 0.752604, 0.136055
6915, 0.754477, 0.136508
6916, 0.756344, 0.136962
6917, 0.758205, 0.137415
6918, 0.76006, 0.137869
6919, 0.761909, 0.138322
6920, 0.763751, 0.138776
6921, 0.765587, 0.139229
6922, 0.767417, 0.139683
6923, 0.769241, 0.140136
6924, 0.771059, 0.14059
6925, 0.77287, 0.141043
6926, 0.774675, 0.141497
6927, 0.776474, 0.14195
6928, 0.778267, 0.142404
6929, 0.780053, 0.142857
6930, 0.781833, 0.143311
6931, 0.783606, 0.143764
6932, 0.785373, 0.144218
6933, 0.787134, 0.144671
6934, 0.788888, 0.145125
6935, 0.790636, 0.145579
6936, 0.792378, 0.146032
6937, 0.794113, 0.146486
6938, 0.795841, 0.146939
6939, 0.797564, 0.147393
6940, 0.799279, 0.147846
6941, 0.800988, 0.1483
6942, 0.802691, 0.148753
6943, 0.804387, 0.149207
6944, 0.806077, 0.14966
6945, 0.80776, 0.150114
6946, 0.809437, 0.150567
6947, 0.811107, 0.151021
6948, 0.81277, 0.151474
6949, 0.814427, 0.151928
6950, 0.816077, 0.152381
6951, 0.817721, 0.152835
6952, 0.819357, 0.153288
6953, 0.820988, 0.153742
6954, 0.822611, 0.154195
6955, 0.824228, 0.154649
6956, 0.825838, 0.155102
6957, 0.827442, 0.155556
6958, 0.829039, 0.156009
6959, 0.830629, 0.156463
6960, 0.832212, 0.156916
6961, 0.833789, 0.15737
6962, 0.835359, 0.157823
6963, 0.836922, 0.158277
6964, 0.838478, 0.158731
6965, 0.840027, 0.159184
6966, 0.84157, 0.159638
6967, 0.843105, 0.160091
6968, 0.844634, 0.160545
6969, 0.846156, 0.160998
6970, 0.847672, 0.161452
6971, 0.84918, 0.161905
6972, 0.850681, 0.162359
6973, 0.852176, 0.162812
6974, 0.853663, 0.163266
6975, 0.855144, 0.163719
6976, 0.856618, 0.164173
6977, 0.858084, 0.164626
6978, 0.859544, 0.16508
6979, 0.860997, 0.165533
6980, 0.862443, 0.165987
6981, 0.863882, 0.16644
6982, 0.865313, 0.166894
6983, 0.866738, 0.167347
6984, 0.868156, 0.167801
6985, 0.869567, 0.168254
6986, 0.87097, 0.168708
6987, 0.872367, 0.169161
6988, 0.873756, 0.169615
6989, 0.875138, 0.170068
6990, 0.876514, 0.170522
6991, 0.877882, 0.170975
6992, 0.879243, 0.171429
6993, 0.880597, 0.171882
6994, 0.881943, 0.172336
6995, 0.883283, 0.17279
6996, 0.884615, 0.173243
6997, 0.885941, 0.173697
6998, 0.887259, 0.17415
6999, 0.888569, 0.174604
7000, 0.889873, 0.175057
7001, 0.891169, 0.175511
7002, 0.892458, 0.175964
7003, 0.89374, 0.176418
7004, 0.895015, 0.176871
7005, 0.896282, 0.177325
7006, 0.897542, 0.177778
7007, 0.898795, 0.178232
7008, 0.900041, 0.178685
7009, 0.901279, 0.179139
7010, 0.90251, 0.179592
7011, 0.903733, 0.180046
7012, 0.90495, 0.180499
7013, 0.906158, 0.180953
7014, 0.90736, 0.181406
7015, 0.908554, 0.18186
7016, 0.909741, 0.182313
7017, 0.91092, 0.182767
7018, 0.912092, 0.18322
7019, 0.913257, 0.183674
7020, 0.914414, 0.184127
7021, 0.915564, 0.184581
7022, 0.916706, 0.185034
7023, 0.917841, 0.185488
7024, 0.918968, 0.185942
7025, 0.920088, 0.186395
7026, 0.9212, 0.186849
7027, 0.922305, 0.187302
7028, 0.923403, 0.187756
7029, 0.924493, 0.188209
7030, 0.925575, 0.188663
7031, 0.92665, 0.189116
7032, 0.927718, 0.18957
7033, 0.928778, 0.190023
7034, 0.92983, 0.190477
7035, 0.930875, 0.19093
7036, 0.931912, 0.191384
7037, 0.932942, 0.191837
7038, 0.933964, 0.192291
7039, 0.934978, 0.192744
7040, 0.935985, 0.193198
7041, 0.936985, 0.193651
7042, 0.937977, 0.194105
7043, 0.938961, 0.194558
7044, 0.939937, 0.195012
7045, 0.940906, 0.195465
7046, 0.941867, 0.195919
7047, 0.942821, 0.196372
7048, 0.943767, 0.196826
7049, 0.944705, 0.197279
7050, 0.945636, 0.197733
7051, 0.946558, 0.198186
7052, 0.947474, 0.19864
7053, 0.948381, 0.199094
7054, 0.949281, 0.199547
7055, 0.950173, 0.200001
7056, 0.951058, 0.200454
7057, 0.951934, 0.200908
7058, 0.952803, 0.201361
7059, 0.953664, 0.201815
7060, 0.954518, 0.202268
7061, 0.955364, 0.202722
7062, 0.956202, 0.203175
7063, 0.957032, 0.203629
7064, 0.957854, 0.204082
7065, 0.958669, 0.204536
7066, 0.959476, 0.204989
7067, 0.960275, 0.205443
7068, 0.961066, 0.205896
7069, 0.96185, 0.20635
7070, 0.962625, 0.206803
7071, 0.963393, 0.207257
7072, 0.964153, 0.20771
7073, 0.964905, 0.208164
7074, 0.96565, 0.208617
7075, 0.966386, 0.209071
7076, 0.967115, 0.209524
7077, 0.967836, 0.209978
7078, 0.968549, 0.210431
7079, 0.969254, 0.210885
7080, 0.969951, 0.211338
7081, 0.97064, 0.211792
7082, 0.971322, 0.212245
7083, 0.971995, 0.212699
7084, 0.972661, 0.213153
7085, 0.973319, 0.213606
7086, 0.973969, 0.21406
7087, 0.974611, 0.214513
7088, 0.975245, 0.214967
7089, 0.975871, 0.21542
7090, 0.976489, 0.215874
7091, 0.977099, 0.216327
7092, 0.977702, 0.216781
7093, 0.978296, 0.217234
7094, 0.978883, 0.217688
7095, 0.979461, 0.218141
7096, 0.980032, 0.218595
7097, 0.980594, 0.219048
7098, 0.981149, 0.219502
7099, 0.981696, 0.219955
7100, 0.982235, 0.220409
7101, 0.982765, 0.220862
7102, 0.983288, 0.221316
7103, 0.983803, 0.221769
7104, 0.98431, 0.222223
7105, 0.984808, 0.222676
7106, 0.985299, 0.22313
7107, 0.985782, 0.223583
7108, 0.986257, 0.224037
7109, 0.986724, 0.22449
7110, 0.987182, 0.224944
7111, 0.987633, 0.225397
7112, 0.988076, 0.225851
7113, 0.988511, 0.226305
7114, 0.988937, 0.226758
7115, 0.989356, 0.227212
7116, 0.989767, 0.227665
7117, 0.990169, 0.228119
7118, 0.990564, 0.228572
7119, 0.99095, 0.229026
7120, 0.991329, 0.229479
7121, 0.991699, 0.229933
7122, 0.992062, 0.230386
7123, 0.992416, 0.23084
7124, 0.992762, 0.231293
7125, 0.9931, 0.231747
7126, 0.99343, 0.2322
7127, 0.993753, 0.232654
7128, 0.994066, 0.233107
7129, 0.994372, 0.233561
7130, 0.99467, 0.234014
7131, 0.99496, 0.234468
7132, 0.995242, 0.234921
7133, 0.995515, 0.235375
7134, 0.995781, 0.235828
7135, 0.996038, 0.236282
7136, 0.996288, 0.236735
7137, 0.996529, 0.237189
7138, 0.996762, 0.237642
7139, 0.996987, 0.238096
7140, 0.997204, 0.238549
7141, 0.997413, 0.239003
7142, 0.997614, 0.239457
7143, 0.997806, 0.23991
7144, 0.997991, 0.240364
7145, 0.998168, 0.240817
7146, 0.998336, 0.241271
7147, 0.998496, 0.241724
